Wall time,Step,Value
1755499247.8378837,1,-4424.400390625
1755499251.4027715,2,-1922.6751708984375
1755499252.6358178,3,104.68716430664062
1755499253.7838821,4,10.41645622253418
1755499254.9279888,5,8.473223686218262
1755499256.0529857,6,-7.816808700561523
1755499257.1933663,7,16.07451820373535
1755499258.8777447,8,297.3603515625
1755499260.8467364,9,133.62657165527344
1755499261.9803207,10,20.608978271484375
1755499263.6821268,11,298.50213623046875
1755499264.8260913,12,27.441917419433594
1755499265.9671836,13,25.592702865600586
1755499267.1608021,14,38.69234085083008
1755499268.335091,15,45.96213150024414
1755499269.493509,16,46.55131912231445
1755499270.6931605,17,44.982940673828125
1755499271.864021,18,34.911312103271484
1755499272.9809208,19,-5.436288356781006
1755499274.1238499,20,21.016128540039062
1755499275.2854593,21,32.42900085449219
1755499276.4041693,22,7.832789421081543
1755499277.5389035,23,7.768311500549316
1755499278.731038,24,37.5230598449707
1755499279.9065657,25,40.87896728515625
1755499281.0840216,26,37.42966842651367
1755499282.2643592,27,38.35032653808594
1755499283.477114,28,39.677886962890625
1755499284.6491814,29,36.74833679199219
1755499285.6561685,30,-93.25749206542969
1755499286.686965,31,-87.20740509033203
1755499287.6789436,32,-98.84886932373047
1755499288.6892328,33,-95.620361328125
1755499289.6848662,34,-113.85340118408203
1755499290.6901114,35,-105.3736572265625
1755499291.6910062,36,-105.33536529541016
1755499292.6759787,37,-116.03094482421875
1755499293.6596718,38,-125.86903381347656
1755499294.6684618,39,-107.86782836914062
1755499295.619502,40,-134.88136291503906
1755499296.584272,41,-150.9253387451172
1755499297.5589948,42,-156.9117889404297
1755499298.5064385,43,-160.5674285888672
1755499299.4159455,44,-173.84425354003906
1755499300.305916,45,-182.2810821533203
1755499301.2062938,46,-178.7716522216797
1755499302.1136978,47,-180.50479125976562
1755499303.0128834,48,-178.99661254882812
1755499303.941026,49,-170.4771270751953
1755499304.8728273,50,-166.24984741210938
1755499305.8118954,51,-163.56100463867188
1755499306.7309039,52,-177.25238037109375
1755499307.658892,53,-177.17391967773438
1755499321.815743,54,24.007776260375977
1755499335.972026,55,36.500160217285156
1755499350.264232,56,28.001623153686523
1755499376.005572,57,543.3567504882812
1755499390.8400893,58,361.8666687011719
1755499392.3836544,59,-416.0573425292969
1755499394.9784222,60,381.76519775390625
1755499396.4795618,61,-300.55670166015625
1755499397.9836612,62,-358.4794006347656
1755499399.4605486,63,-325.83734130859375
1755499401.0506146,64,-594.9559326171875
1755499402.2160301,65,-163.82852172851562
1755499403.7260551,66,-280.46826171875
1755499405.2075145,67,-309.3405456542969
1755499406.6896281,68,-324.1891174316406
1755499408.3162026,69,-639.9097290039062
1755499409.522848,70,-192.6712188720703
1755499411.3717518,71,-1030.3701171875
1755499413.2268994,72,-992.3514404296875
